dot_values,colour_values,participant,response,response_time,date,correct_response,answered_correctly
8.0,Green,113,m,0.218227148056,2016_Jul_15_1448,m,1
,,113,m,0.274302005768,2016_Jul_15_1448,z,0
6.0,Yellow,113,m,0.32195687294,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.274229049683,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.18629693985,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.0821940898895,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.0102889537811,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.0339510440826,2016_Jul_15_1448,m,1
6.0,Purple,113,z,0.19393992424,2016_Jul_15_1448,m,0
5.0,Orange,113,m,0.594185113907,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.537909984589,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.529973983765,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.546235084534,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.498229026794,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.513966083527,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.522191047668,2016_Jul_15_1448,m,1
,,113,z,0.410163879395,2016_Jul_15_1448,z,1
7.0,Green,113,m,0.29784989357,2016_Jul_15_1448,m,1
3.0,Purple,113,m,0.314103126526,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.537825107574,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.425837993622,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.369794845581,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.346079826355,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.346064090729,2016_Jul_15_1448,m,1
3.0,Purple,113,m,0.353949069977,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.313737869263,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.305887937546,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.289946079254,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.281754016876,2016_Jul_15_1448,m,1
,,113,z,0.409964084625,2016_Jul_15_1448,z,1
8.0,Green,113,m,0.32980799675,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.322015047073,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.305986881256,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.321753978729,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.44978094101,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.409661054611,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.401912927628,2016_Jul_15_1448,m,1
3.0,Purple,113,m,0.345752954483,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.329922199249,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.329621076584,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.31386089325,2016_Jul_15_1448,m,1
9.0,Red,113,m,0.297544002533,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.329810142517,2016_Jul_15_1448,m,1
4.0,Yellow,113,m,0.289522886276,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.289709806442,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.3136510849,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.281815052032,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.337517976761,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.305689096451,2016_Jul_15_1448,m,1
,,113,z,0.401840925217,2016_Jul_15_1448,z,1
3.0,Yellow,113,m,0.289632081985,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.281426906586,2016_Jul_15_1448,m,1
,,113,z,0.417672872543,2016_Jul_15_1448,z,1
8.0,Brown,113,m,0.28168296814,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.297554016113,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.321656942368,2016_Jul_15_1448,m,1
,,113,z,0.337606191635,2016_Jul_15_1448,z,1
2.0,DarkGray,113,m,0.30558514595,2016_Jul_15_1448,m,1
4.0,Yellow,113,m,0.225388050079,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.249432086945,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.249749898911,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.257631063461,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.281563043594,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.273320913315,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.273344993591,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.297712087631,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.265425205231,2016_Jul_15_1448,m,1
,,113,z,0.321589946747,2016_Jul_15_1448,z,1
6.0,Purple,113,m,0.329681158066,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.233290910721,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.209345817566,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.241558074951,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.161401033401,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.129560947418,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.0894751548767,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.0732450485229,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.073529958725,2016_Jul_15_1448,m,1
,,113,m,0.129297018051,2016_Jul_15_1448,z,0
3.0,Blue,113,m,0.089329957962,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.121377944946,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.0893759727478,2016_Jul_15_1448,m,1
,,113,m,0.0733349323273,2016_Jul_15_1448,z,0
6.0,Yellow,113,m,0.0492458343506,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.0813519954681,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.15311217308,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.297341823578,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.289155960083,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.40907907486,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.313428163528,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.321244001389,2016_Jul_15_1448,m,1
,,113,z,0.393418073654,2016_Jul_15_1448,z,1
2.0,Brown,113,m,0.296998023987,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.233168840408,2016_Jul_15_1448,m,1
,,113,z,0.385130882263,2016_Jul_15_1448,z,1
1.0,Red,113,m,0.32132601738,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.257273197174,2016_Jul_15_1448,m,1
,,113,m,0.273407936096,2016_Jul_15_1448,z,0
6.0,Purple,113,m,0.249436855316,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.225130081177,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.168982028961,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.224953889847,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.248953819275,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.265204906464,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.281123161316,2016_Jul_15_1448,m,1
,,113,z,0.337157011032,2016_Jul_15_1448,z,1
9.0,LightPink,113,m,0.368890047073,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.400877952576,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.377127885818,2016_Jul_15_1448,m,1
,,113,z,0.360991954803,2016_Jul_15_1448,z,1
1.0,Red,113,m,0.385035037994,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.37682890892,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.408791065216,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.448708057404,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.465218067169,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.5207259655,2016_Jul_15_1448,m,1
,,113,z,0.376928091049,2016_Jul_15_1448,z,1
9.0,Red,113,m,0.321114063263,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.321094989777,2016_Jul_15_1448,m,1
,,113,z,0.344838857651,2016_Jul_15_1448,z,1
4.0,Purple,113,m,0.288771152496,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.280719995499,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.280859947205,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.272814035416,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.280960083008,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.280987024307,2016_Jul_15_1448,m,1
3.0,Purple,113,m,0.288763999939,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.296940088272,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.280993938446,2016_Jul_15_1448,m,1
4.0,Yellow,113,m,0.280755996704,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.264703035355,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.280997991562,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.328788995743,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.304759025574,2016_Jul_15_1448,m,1
,,113,z,0.328869819641,2016_Jul_15_1448,z,1
2.0,DarkGray,113,m,0.296928167343,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.312699079514,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.328617811203,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.360769987106,2016_Jul_15_1448,m,1
,,113,z,0.360907077789,2016_Jul_15_1448,z,1
3.0,Purple,113,m,0.336810827255,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.264559984207,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.280644893646,2016_Jul_15_1448,m,1
4.0,Yellow,113,m,0.240607023239,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.26472401619,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.264499187469,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.304580926895,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.288584947586,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.272747039795,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.256709814072,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.232647895813,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.304661989212,2016_Jul_15_1448,m,1
3.0,Purple,113,m,0.312616109848,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.320596933365,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.320750951767,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.320652961731,2016_Jul_15_1448,m,1
9.0,Red,113,m,0.328362941742,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.304608106613,2016_Jul_15_1448,m,1
4.0,Yellow,113,m,0.264643907547,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.216454029083,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.296549081802,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.312285900116,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.288362026215,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.29648900032,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.272436857224,2016_Jul_15_1448,m,1
,,113,z,0.456300020218,2016_Jul_15_1448,z,1
9.0,Orange,113,m,0.216266870499,2016_Jul_15_1448,m,1
,,113,m,0.184365034103,2016_Jul_15_1448,z,0
2.0,DarkGray,113,m,0.240578889847,2016_Jul_15_1448,m,1
4.0,Yellow,113,m,0.24050283432,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.160447120667,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.248376131058,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.192224979401,2016_Jul_15_1448,m,1
9.0,Red,113,m,0.2804479599,2016_Jul_15_1448,m,1
2.0,Green,113,,,2016_Jul_15_1448,m,0
4.0,Purple,113,m,0.200484991074,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.264490842819,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.304119110107,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.392510175705,2016_Jul_15_1448,m,1
9.0,Red,113,m,0.392011880875,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.320235967636,2016_Jul_15_1448,m,1
,,113,z,0.360383987427,2016_Jul_15_1448,z,1
4.0,Purple,113,m,0.304419994354,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.40839099884,2016_Jul_15_1448,m,1
,,113,z,0.416024923325,2016_Jul_15_1448,z,1
8.0,DarkGray,113,m,0.320392847061,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.33615899086,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.336009025574,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.352397203445,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.312330961227,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.320011138916,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.30419588089,2016_Jul_15_1448,m,1
,,113,z,0.431972026825,2016_Jul_15_1448,z,1
6.0,Yellow,113,m,0.304200172424,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.264093160629,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.272156953812,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.232119083405,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.255816936493,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.168043136597,2016_Jul_15_1448,m,1
3.0,Purple,113,m,0.127927064896,2016_Jul_15_1448,m,1
,,113,m,0.0558800697327,2016_Jul_15_1448,z,0
9.0,Orange,113,,,2016_Jul_15_1448,m,0
2.0,DarkGray,113,,,2016_Jul_15_1448,m,0
,,113,z,0.431938886642,2016_Jul_15_1448,z,1
4.0,Blue,113,m,0.0638661384583,2016_Jul_15_1448,m,1
5.0,Red,113,,,2016_Jul_15_1448,m,0
7.0,Green,113,m,0.0320379734039,2016_Jul_15_1448,m,1
3.0,Yellow,113,,,2016_Jul_15_1448,m,0
9.0,LightPink,113,m,0.0477159023285,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.0881540775299,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.0880229473114,2016_Jul_15_1448,m,1
,,113,m,0.0881159305573,2016_Jul_15_1448,z,0
5.0,Red,113,,,2016_Jul_15_1448,m,0
7.0,Green,113,,,2016_Jul_15_1448,m,0
3.0,Yellow,113,m,0.0721719264984,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.239834070206,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.43979382515,2016_Jul_15_1448,m,1
4.0,Purple,113,,,2016_Jul_15_1448,m,0
5.0,Orange,113,,,2016_Jul_15_1448,m,0
7.0,DarkGray,113,m,0.479985952377,2016_Jul_15_1448,m,1
,,113,z,0.479922056198,2016_Jul_15_1448,z,1
3.0,Yellow,113,m,0.319719076157,2016_Jul_15_1448,m,1
,,113,m,0.247637987137,2016_Jul_15_1448,z,0
9.0,LightPink,113,m,0.30383682251,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.247841835022,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.183907032013,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.127840042114,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.0718760490417,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.0718350410461,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.0635230541229,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.0639381408691,2016_Jul_15_1448,m,1
3.0,Blue,113,,,2016_Jul_15_1448,m,0
1.0,Red,113,,,2016_Jul_15_1448,m,0
8.0,Green,113,,,2016_Jul_15_1448,m,0
6.0,Purple,113,,,2016_Jul_15_1448,m,0
,,113,z,0.367867946625,2016_Jul_15_1448,z,1
9.0,Orange,113,,,2016_Jul_15_1448,m,0
2.0,DarkGray,113,m,0.535673141479,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.359708070755,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.303633928299,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.239595890045,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.14358997345,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.0557141304016,2016_Jul_15_1448,m,1
2.0,Brown,113,,,2016_Jul_15_1448,m,0
4.0,Purple,113,m,0.559320926666,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.463575124741,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.35949921608,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.263751983643,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.159399032593,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.0636720657349,2016_Jul_15_1448,m,1
,,113,z,0.399629116058,2016_Jul_15_1448,z,1
6.0,Blue,113,,,2016_Jul_15_1448,m,0
9.0,Red,113,m,0.551620960236,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.407445907593,2016_Jul_15_1448,m,1
4.0,Yellow,113,m,0.255393981934,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.135284900665,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.0314710140228,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.455461025238,2016_Jul_15_1448,m,1
9.0,Red,113,m,0.231222867966,2016_Jul_15_1448,m,1
2.0,Green,113,,,2016_Jul_15_1448,m,0
4.0,Yellow,113,m,0.567275047302,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.567579984665,2016_Jul_15_1448,m,1
8.0,Brown,113,,,2016_Jul_15_1448,m,0
6.0,Blue,113,m,0.495296001434,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.31940984726,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.215374946594,2016_Jul_15_1448,m,1
,,113,m,0.0231640338898,2016_Jul_15_1448,z,0
3.0,Purple,113,m,0.543450117111,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.367279052734,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.215337991714,2016_Jul_15_1448,m,1
,,113,m,0.0632979869843,2016_Jul_15_1448,z,0
4.0,Blue,113,m,0.551451921463,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.327110052109,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.143424987793,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.0311629772186,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.0230741500854,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.102998018265,2016_Jul_15_1448,m,1
3.0,Yellow,113,,,2016_Jul_15_1448,m,0
9.0,LightPink,113,,,2016_Jul_15_1448,m,0
,,113,z,0.478996992111,2016_Jul_15_1448,z,1
2.0,Brown,113,m,0.0712060928345,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.0232191085815,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.471219062805,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.342987060547,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.16724896431,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.127289056778,2016_Jul_15_1448,m,1
,,113,z,0.447038888931,2016_Jul_15_1448,z,1
8.0,Green,113,,,2016_Jul_15_1448,m,0
6.0,Purple,113,m,0.423336982727,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.295020103455,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.142921924591,2016_Jul_15_1448,m,1
,,113,m,0.0151078701019,2016_Jul_15_1448,z,0
4.0,Blue,113,,,2016_Jul_15_1448,m,0
5.0,Red,113,m,0.583165168762,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.454993009567,2016_Jul_15_1448,m,1
,,113,z,0.382833957672,2016_Jul_15_1448,z,1
3.0,Purple,113,m,0.510854959488,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.335011959076,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.231066942215,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.151234865189,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.0308527946472,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.558807849884,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.43880200386,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.319000005722,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.287128925323,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.270908117294,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.335119962692,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.367111206055,2016_Jul_15_1448,m,1
,,113,z,0.438972949982,2016_Jul_15_1448,z,1
3.0,Yellow,113,m,0.335067033768,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.374779939651,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.37501001358,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.438858985901,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.399047136307,2016_Jul_15_1448,m,1
,,113,z,0.406858921051,2016_Jul_15_1448,z,1
7.0,DarkGray,113,m,0.319122076035,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.326620101929,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.319035053253,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.34284901619,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.318741083145,2016_Jul_15_1448,m,1
9.0,Red,113,m,0.310796022415,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.334915876389,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.294742107391,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.230939149857,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.310658931732,2016_Jul_15_1448,m,1
,,113,z,0.358808994293,2016_Jul_15_1448,z,1
6.0,Blue,113,m,0.214750051498,2016_Jul_15_1448,m,1
9.0,Red,113,m,0.262710094452,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.206480026245,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.158576965332,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.166482925415,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.214697122574,2016_Jul_15_1448,m,1
,,113,m,0.238615989685,2016_Jul_15_1448,z,0
3.0,Yellow,113,m,0.246757984161,2016_Jul_15_1448,m,1
,,113,m,0.182639122009,2016_Jul_15_1448,z,0
9.0,LightPink,113,m,0.174541950226,2016_Jul_15_1448,m,1
,,113,z,0.294770956039,2016_Jul_15_1448,z,1
2.0,Brown,113,m,0.0865280628204,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.206740140915,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.110610961914,2016_Jul_15_1448,m,1
,,113,m,0.0224311351776,2016_Jul_15_1448,z,0
7.0,DarkGray,113,m,0.134351015091,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.0787420272827,2016_Jul_15_1448,m,1
1.0,LightPink,113,,,2016_Jul_15_1448,m,0
8.0,Brown,113,,,2016_Jul_15_1448,m,0
6.0,Blue,113,,,2016_Jul_15_1448,m,0
9.0,Red,113,m,0.0544669628143,2016_Jul_15_1448,m,1
2.0,Green,113,m,0.110543012619,2016_Jul_15_1448,m,1
,,113,m,0.150385856628,2016_Jul_15_1448,z,0
4.0,Purple,113,m,0.0224099159241,2016_Jul_15_1448,m,1
5.0,Orange,113,,,2016_Jul_15_1448,m,0
7.0,DarkGray,113,,,2016_Jul_15_1448,m,0
3.0,Blue,113,,,2016_Jul_15_1448,m,0
1.0,Red,113,,,2016_Jul_15_1448,m,0
8.0,Green,113,m,0.0543439388275,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.118566036224,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.198567152023,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.214416980743,2016_Jul_15_1448,m,1
4.0,Blue,113,m,0.2783639431,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.286290168762,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.294183969498,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.310549974442,2016_Jul_15_1448,m,1
5.0,LightPink,113,m,0.318264961243,2016_Jul_15_1448,m,1
7.0,Brown,113,m,0.342349052429,2016_Jul_15_1448,m,1
3.0,Purple,113,m,0.326512098312,2016_Jul_15_1448,m,1
1.0,Orange,113,m,0.414236068726,2016_Jul_15_1448,m,1
8.0,DarkGray,113,m,0.446123123169,2016_Jul_15_1448,m,1
6.0,Yellow,113,m,0.462222099304,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.558415174484,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.56627202034,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.598271131516,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.57434296608,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.51825594902,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.518311977386,2016_Jul_15_1448,m,1
1.0,LightPink,113,m,0.598008155823,2016_Jul_15_1448,m,1
8.0,Brown,113,m,0.59836101532,2016_Jul_15_1448,m,1
6.0,Blue,113,m,0.582102775574,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.582015991211,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.574018001556,2016_Jul_15_1448,m,1
3.0,Yellow,113,,,2016_Jul_15_1448,m,0
1.0,LightPink,113,m,0.598084926605,2016_Jul_15_1448,m,1
8.0,Brown,113,,,2016_Jul_15_1448,m,0
,,113,z,0.446197986603,2016_Jul_15_1448,z,1
6.0,Blue,113,m,0.318015098572,2016_Jul_15_1448,m,1
5.0,Red,113,m,0.270195960999,2016_Jul_15_1448,m,1
7.0,Green,113,m,0.269888162613,2016_Jul_15_1448,m,1
3.0,Yellow,113,m,0.182028055191,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.134097099304,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.117998838425,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.0539329051971,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.0778911113739,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.0541517734528,2016_Jul_15_1448,m,1
,,113,m,0.0542099475861,2016_Jul_15_1448,z,0
3.0,Yellow,113,m,0.054013967514,2016_Jul_15_1448,m,1
9.0,LightPink,113,m,0.0940239429474,2016_Jul_15_1448,m,1
2.0,Brown,113,m,0.0858449935913,2016_Jul_15_1448,m,1
4.0,Purple,113,m,0.053759098053,2016_Jul_15_1448,m,1
5.0,Orange,113,m,0.0619080066681,2016_Jul_15_1448,m,1
7.0,DarkGray,113,m,0.077892780304,2016_Jul_15_1448,m,1
3.0,Blue,113,m,0.0540089607239,2016_Jul_15_1448,m,1
1.0,Red,113,m,0.0779349803925,2016_Jul_15_1448,m,1
8.0,Green,113,m,0.0619080066681,2016_Jul_15_1448,m,1
6.0,Purple,113,m,0.029862165451,2016_Jul_15_1448,m,1
9.0,Orange,113,,,2016_Jul_15_1448,m,0
2.0,DarkGray,113,,,2016_Jul_15_1448,m,0
4.0,Yellow,113,,,2016_Jul_15_1448,m,0
5.0,LightPink,113,,,2016_Jul_15_1448,m,0
7.0,Brown,113,,,2016_Jul_15_1448,m,0
3.0,Purple,113,m,0.549677848816,2016_Jul_15_1448,m,1
9.0,Orange,113,m,0.565668821335,2016_Jul_15_1448,m,1
2.0,DarkGray,113,m,0.517669200897,2016_Jul_15_1448,m,1
